entity_text,paper_count,pmids,entity_type,sources,mean_confidence
Metagenome-Assembled Genomes Database,1,36508259,FUL,statistical,1.0
Metalloenzyme Data,1,36243971,FUL,ruler,1.0
MethBank,1,36318250,COM,ruler,1.0
Metazoan Assemblies from Transcriptomic Ensembles database,1,39540856,FUL,statistical,1.0
MetazExp,1,34718719,COM,ruler,1.0
Metascan,1,36304333,COM,v2_bert,0.9780702
Metapone,1,35639952,COM,v2_bert,0.7503315
Metalloenzyme Data Bank and Analysis platform,1,36243971,FUL,v2_bert,0.76192456
Metalloenzyme Data Bank and Analysis,1,36243971,FUL,v2_bert,0.9699864
MetalinksDB,1,39038934,COM,statistical,1.0
MetagenomiC,1,36178955,COM,statistical,1.0
MetalPDB,1,36270040,COM,ruler,1.0
Metal-binding Protein Atlas,1,37086947,FUL,v2_bert,0.9535531
Metal Surface Defect Dataset,1,39956811,FUL,statistical,1.0
MetagenomicsDB,1,39866666,COM,statistical,1.0
Metagenomic Methods for Addressing NASA's Planetary Protection Policy Requirements on Future Missions,1,37102710,FUL,statistical,1.0
Metagenomic Intra-species Diversity Analysis System,1,36321886,FUL,v2_bert,0.7706853
Metagenomic Intra-Species Diversity Analysis System,1,36321886,FUL,statistical,1.0
Metabolic Signatures from Genebank Collections,1,36623924,FUL,statistical,1.0
Metabolic Proteins DataBase,1,36558536,FUL,statistical,1.0
Metabolic Potential and Resource Allocation in Fission Yeast,1,35950759,FUL,statistical,1.0
Meta-DEP,1,40044718,COM,v2_bert,0.94386226
MetaInvert,1,38066075,COM,statistical,1.0
MetaDb,1,38679729,COM,statistical,1.0
MetaDAG,1,39875845,COM,statistical,1.0
MetaCerberus,1,38426351,COM,statistical,1.0
MetaCOXI,1,35134858,COM,statistical,1.0
MetaADEDB,1,35039845,COM,ruler,1.0
Meta-GTNRP,1,39334272,COM,v2_bert,0.877934
MetSim,1,38598715,COM,statistical,1.0
MetaLab-MAG,1,36508259,COM,v2_bert,0.90690726
MetNetComp,1,37738189,COM,statistical,1.0
MetID,1,39397202,COM,statistical,1.0
MetHoS,1,35804309,COM,statistical,1.0
MetGENE,1,37983749,COM,statistical,1.0
MetEx,1,35670335,COM,statistical,1.0
MetArray,1,39689636,COM,statistical,1.0
MetAbolomics,1,40544412,COM,statistical,1.0
MetaLab,1,36508259,COM,statistical,1.0
MetaMotionC,1,39860951,COM,v2_bert,0.75653285
Metabolic Flux Analysis of,1,39596301,FUL,statistical,1.0
MetaTron,1,38486137,COM,statistical,1.0
Metabolic Engineering Platform,1,36378506,FUL,statistical,1.0
Metabolic Atom Mapping Database,1,35208198,FUL,statistical,1.0
MetaboAnnotator,1,36047841,COM,statistical,1.0
MetaZooGene Atlas,1,38683336,COM,statistical,1.0
MetaZooGene,1,38683336,COM,statistical,1.0
MetaVision3D,1,40102678,COM,v2_bert,0.9934671
MetaVF,1,39278950,COM,statistical,1.0
MetaSquare,1,35561196,COM,statistical,1.0
MetaNISH,1,38241320,COM,statistical,1.0
MetaSepsisBase,1,37329364,COM,statistical,1.0
MetaSTAAR,1,36564505,COM,statistical,1.0
MetaSPARSim,1,40388544,COM,v2_bert,0.7407139
MetaQSAR,1,39191771,COM,statistical,1.0
MetaQA,1,37956160,COM,statistical,1.0
MetaPep,1,37692080,COM,statistical,1.0
MetaNetX,1,38758924,COM,ruler,1.0
MethMarkerDB,1,37889076,COM,statistical,1.0
MethMotif.Org 2024,1,37850642,COM,v2_bert,0.96764755
MethParquet,1,38897661,COM,statistical,1.0
MicroTom,1,37691964,COM,ruler,1.0
Microbial Biodegradation of Persistent Organic Pollutants Database,1,38867901,FUL,ruler,1.0
Microbes and Social Equity,1,36036633,FUL,statistical,1.0
MicrobeTCM,1,38272335,COM,statistical,1.0
MicrobeDB,1,39522019,COM,statistical,1.0
Microbe-Disease,1,35933489,FUL,v2_bert,0.7501192
&lt;i&gt;Zea mays&lt;/i&gt,1,39101213,FUL,statistical,1.0
MicroWave,1,38758760,COM,statistical,1.0
MicroSugar,1,35760231,COM,ruler,1.0
Microbial Containment Device,1,36177472,FUL,v2_bert,0.85636157
MicroScope,1,36520398,COM,ruler,1.0
MicroReact,1,35143560,COM,statistical,1.0
MicroRNA childhood cancer catalog,1,35303059,FUL,v2_bert,0.9187466
MicroRNA childhood Cancer Catalog,1,35303059,COM,ruler,1.0
MicroRNA Nano-Shuttles,1,38773366,FUL,statistical,1.0
MicroRNA Disease Databank,1,40645675,FUL,statistical,1.0
MicroProteinDB,1,38820774,COM,statistical,1.0
Microbial Chemoresistance Knowledgebase,1,39707929,FUL,statistical,1.0
Microbial Genome Database for Comparative,1,39826711,FUL,v2_bert,0.8815013
MicroHaplotype,1,38795552,COM,statistical,1.0
Microbiome Metabolome Integration Platform,1,37771003,FUL,statistical,1.0
Microbiota-Drug Interaction and Disease Phenotype Interrelation Database,1,40236778,FUL,statistical,1.0
Microbiomics of Anticancer Drug Efficacy and Toxicity,1,36255293,FUL,statistical,1.0
MicrobiomeNet,1,39441071,COM,statistical,1.0
MicrobiomeDB,1,34718728,COM,statistical,1.0
Microbiome Working Group of the Human Hereditary and Health in Africa,1,39167718,FUL,statistical,1.0
Microbiome Search Engine,1,37102867,FUL,statistical,1.0
Microbiome Research Data Toolkit,1,39167718,FUL,statistical,1.0
Microbiome Heritability and Its Role in Adaptation of Hosts to Novel Resources,1,35865927,FUL,statistical,1.0
Microbial Genome Database for Comparative Analysis,1,39826711,FUL,statistical,1.0
Microbiome Collection Navigator,1,39315152,FUL,statistical,1.0
Microbiome Atlas of Mothers and Infants,1,37819042,FUL,statistical,1.0
MicrobioSee,1,35464838,COM,statistical,1.0
MicrobioRaman,1,38714759,COM,statistical,1.0
Microbial synthetic lethal and rescue database,1,37289843,FUL,v2_bert,0.76297414
Microbial containment,1,36177472,FUL,v2_bert,0.5708179
Microbial Synthetic Lethal and Rescue Database,1,37289843,FUL,ruler,1.0
MicroMiner,1,37833838,COM,statistical,1.0
MicroHapDB,1,38795552,COM,statistical,1.0
Methanolic Urea,1,40571162,FUL,v2_bert,0.76819193
Methylmap,1,40140766,COM,v2_bert,0.981522
MiCK,1,39707929,COM,statistical,1.0
MiCId,1,35500907,COM,statistical,1.0
Mg-EDCF,1,39523747,COM,statistical,1.0
Mexico and Central,1,37193248,COM,statistical,1.0
MetroPT,1,36513667,COM,statistical,1.0
Metreleptin Effectiveness and Safety Registry,1,37237416,FUL,statistical,1.0
Metreleptin Effectiveness And Safety Registry,1,37237416,FUL,statistical,1.0
Methylation in Aging and Methylation in AD,1,39028752,FUL,statistical,1.0
MiCoP,1,40055808,COM,statistical,1.0
Methylation Disease Correlation and Cancer Prognosis & Co-Methylation,1,34792145,FUL,statistical,1.0
Methylated Amine Gene Inventory of Catabolism database,1,37843286,FUL,statistical,1.0
Methyl-Seq,1,39306700,COM,v2_bert,0.74295884
MethodsWe,1,38904114,COM,statistical,1.0
Methods</h4><i,1,40165970,COM,statistical,1.0
Methanolic Urea-enhanced Protein Extraction,1,40571162,FUL,statistical,1.0
Methanolic Urea-Enhanced Protein Extraction Enabling the Largest Bacterial Phosphorylation Resource,1,40571162,FUL,statistical,1.0
MiCloud,1,35913976,COM,statistical,1.0
MiEAA,1,37177999,COM,statistical,1.0
MicroGlycoDB,1,39720162,COM,statistical,1.0
Mice,1,40146303,FUL,v2_bert,0.55583256
MicroEpitope,1,39380496,COM,statistical,1.0
MicrOsatellite Neoantigen Discovery Tool,1,38835776,FUL,statistical,1.0
MicotoXilico,1,37368656,COM,statistical,1.0
Michigan Imputation Server,1,38709879,FUL,statistical,1.0
Michigan Genomics Initiative and the UK Biobank,1,36152628,FUL,statistical,1.0
Michigan Genomics Initiative,1,38336614,FUL,statistical,1.0
MiceDEGdb,1,40144382,COM,statistical,1.0
MicNet,1,35749381,COM,statistical,1.0
MiFish Pipeline,1,36857197,COM,v2_bert,0.5679827
MiST,1,37791884,COM,v2_bert,0.85476005
MiRiQ,1,37930817,COM,statistical,1.0
MiRNA-141,1,39157906,COM,statistical,1.0
MiRLog,1,35583122,COM,statistical,1.0
MiRAGDB,1,35401578,COM,statistical,1.0
MiPRIME,1,38954836,COM,statistical,1.0
MiMedSurv,1,39232070,COM,statistical,1.0
MorphoGraphX,1,39036998,COM,statistical,1.0
Morris Water Maze test was performed to test neurocognitive function.<h4,1,36752736,FUL,statistical,1.0
MCF10A,1,36207580,COM,statistical,1.0
MutationExplorer,1,35609986,COM,statistical,1.0
NASA Open Science Data Repository,1,38744887,FUL,statistical,1.0
NARIA,1,39799107,COM,v2_bert,0.9984641
NAR,1,37871106,COM,v2_bert,0.92605454
NAPS,1,38764014,COM,ruler,1.0
NAPROC-13,1,39269718,COM,v2_bert,0.99222916
NAPROC,1,39269718,COM,v2_bert,0.7715802
NAPRALERT,1,39470012,COM,v2_bert,0.65864813
NAP,1,38054713,COM,v2_bert,0.73286843
NANOBODY,1,37686035,COM,v2_bert,0.6798622
NAM,1,35748708,COM,statistical,1.0
NAIRDB,1,39413200,COM,v2_bert,0.99720335
NAGATA,1,38953320,COM,v2_bert,0.9840411
NAFL,1,37051599,COM,statistical,1.0
NAE,1,35976846,COM,statistical,1.0
NACOB,1,39143109,COM,v2_bert,0.9906525
NAAT,1,37099532,COM,statistical,1.0
NA-DB,1,40419450,COM,statistical,1.0
NAST,1,35089452,COM,v2_bert,0.7205548
NAT,1,36746023,COM,statistical,1.0
NATURE,1,39548122,COM,statistical,1.0
NBI,1,37646933,COM,statistical,1.0
NCBN,1,36333292,COM,ruler,1.0
NCBIfam,1,35495109,COM,statistical,1.0
NCBI Taxonomy,1,39470745,COM,v2_bert,0.9969653
NCAID,1,38348325,COM,v2_bert,0.998321
NCAD,1,38142743,COM,ruler,1.0
NCA,1,38640488,COM,v2_bert,0.72617304
NBLAST,1,36239113,COM,v2_bert,0.9773624
NBESOA,1,39496781,COM,v2_bert,0.8733967
NAToRA,1,35521552,COM,v2_bert,0.9511462
NBD1,1,35169219,COM,statistical,1.0
NBC++,1,39700412,COM,statistical,1.0
NBAtlas,1,39368085,COM,statistical,1.0
NBA,1,39283294,COM,v2_bert,0.8973171
NAsolo,1,35674373,COM,v2_bert,0.9890721
NAloops,1,35809063,COM,v2_bert,0.685988
NAenrich,1,37399102,COM,v2_bert,0.7804042
NA Secondary Structure prediction Ranking Tool,1,35664227,FUL,v2_bert,0.88891405
N-Omniglot,1,36460664,COM,statistical,1.0
N-GLYcanyzer,1,35385654,COM,v2_bert,0.6750479
MyGeneset.info,1,37070209,COM,statistical,1.0
Myco</i,1,35958127,COM,v2_bert,0.7960707
MySQL.<h4,1,36299508,COM,statistical,1.0
MyRT,1,34904653,COM,statistical,1.0
MyPredict,1,37452137,COM,v2_bert,0.9984085
MyNP,1,40522748,COM,statistical,1.0
MyMBGD,1,39826711,COM,statistical,1.0
MyLO,1,35708612,COM,v2_bert,0.9127213
MyCeno,1,39984506,COM,statistical,1.0
MycoDiversity DB,1,38933486,COM,v2_bert,0.9944054
MyCancerGene Digital Health Portal,1,40366732,FUL,statistical,1.0
MyCancerGene,1,40366732,COM,statistical,1.0
My Cancer Genome,1,35426945,FUL,statistical,1.0
MxMD,1,35481685,COM,v2_bert,0.6165934
MvirDB,1,38392784,COM,statistical,1.0
Mutual Folding Induced by,1,39526403,FUL,ruler,1.0
Mutographs,1,38325367,COM,v2_bert,0.6123113
MycoDiversity,1,38933486,COM,v2_bert,0.9830637
MycoDiversity DataBase,1,38933486,COM,v2_bert,0.8722283
N-CRHE,1,40382861,COM,v2_bert,0.99529797
Myeloma Research Group,1,35379589,FUL,v2_bert,0.5504215
N-B,1,34894367,COM,statistical,1.0
MÉRY Diabetes Database,1,37699316,FUL,statistical,1.0
Myxobacterial,1,36917632,FUL,v2_bert,0.5769255
MyxoPortal,1,38958433,COM,statistical,1.0
MyxoDB,1,36917632,COM,statistical,1.0
Myself,1,37106799,COM,statistical,1.0
MyneuroDB,1,37344699,COM,statistical,1.0
MyeloDB,1,38244111,COM,statistical,1.0
MycoDiversity DataBase User Interface,1,38933486,FUL,statistical,1.0
Myctobase,1,35831309,COM,v2_bert,0.953589
MycotoxinDB,1,37145977,COM,statistical,1.0
Mycology of the Cenozoic,1,39984506,FUL,v2_bert,0.71626157
Mycobacterium tuberculosis Transposon Sequencing Database,1,40527579,FUL,statistical,1.0
MycobactERIal PE/PPE proTeinS,1,38549946,FUL,statistical,1.0
MycoSNP,1,40530813,COM,statistical,1.0
MycoNet,1,38248951,COM,statistical,1.0
NCCIH,1,36311883,COM,statistical,1.0
NCCR,1,38069801,COM,statistical,1.0
NCDB,1,35609361,COM,statistical,1.0
NERF,1,38550240,COM,v2_bert,0.7056148
NFDD,1,37550757,COM,v2_bert,0.68324107
NFAT,1,38363296,COM,statistical,1.0
NF,1,38846350,COM,v2_bert,0.8071847
NESM3,1,38643170,COM,v2_bert,0.98322296
NESHIE and CP Genetics Resource,1,36270382,COM,statistical,1.0
NERVE,1,39695945,COM,v2_bert,0.95298916
NERSkill.Id,1,38406245,COM,v2_bert,0.9928751
NEREL-BIO,1,37004189,COM,statistical,1.0
NFED,1,39562568,COM,statistical,1.0
NEREL,1,37004189,COM,v2_bert,0.6824875
NERD,1,38886400,COM,v2_bert,0.98207045
NEOTROPICAL FRESHWATER FISHES,1,35476708,COM,statistical,1.0
NEOSTAR,1,36928818,COM,v2_bert,0.7778879
NEON-DICEE,1,35729164,COM,statistical,1.0
NEON Daily Isotopic Composition of Environmental Exchanges Dataset,1,35729164,FUL,statistical,1.0
NEON Daily Isotopic Composition of Environmental Exchanges,1,35729164,FUL,statistical,1.0
NFDH,1,38328296,COM,statistical,1.0
NFHS-4,1,36765058,COM,statistical,1.0
NEN,1,38175391,COM,statistical,1.0
NHIS,1,39965244,COM,statistical,1.0
NIBN JMD,1,40467839,COM,v2_bert,0.9943048
NHTB,1,35896887,COM,v2_bert,0.9296672
NHPSTA,1,40295482,COM,v2_bert,0.8871504
NHPI,1,39069925,COM,statistical,1.0
NHO,1,35615723,COM,v2_bert,0.6191663
NHMSD,1,40210961,COM,v2_bert,0.97266597
NHLTM,1,35239700,COM,statistical,1.0
NHEPACHA,1,39146231,COM,v2_bert,0.63319
NFMS,1,38950103,COM,statistical,1.0
NHCCDB,1,35448733,COM,statistical,1.0
NHAND,1,39658869,COM,v2_bert,0.89979815
NGRA,1,35333521,COM,statistical,1.0
NGPPCY-IN,1,36437246,COM,statistical,1.0
NGC,1,36861131,COM,v2_bert,0.9907263
NFixDB,1,39633725,COM,statistical,1.0
NFR,1,38331920,COM,statistical,1.0
NEON,1,35729164,COM,v2_bert,0.71397465
NEMO,1,36351966,COM,statistical,1.0
NCDR,1,36099978,COM,statistical,1.0
NCPT,1,36481748,COM,statistical,1.0
NCYeastract,1,36350610,COM,v2_bert,0.74700147
NCTC3000,1,37194944,COM,v2_bert,0.9820614
NCT,1,36127531,COM,ruler,1.0
NCSp,1,38173318,COM,v2_bert,0.9988191
NCSLG,1,40661123,COM,statistical,1.0
NCRD,1,37876810,COM,statistical,1.0
NCPbook,1,38808472,COM,statistical,1.0
NCMD,1,39288643,COM,v2_bert,0.9704553
NDA,1,40066701,COM,statistical,1.0
NCIt,1,37953380,COM,statistical,1.0
NCIMB10586,1,35511780,COM,statistical,1.0
NCI's Cloud Resources,1,38488504,FUL,statistical,1.0
NCH,1,35853958,COM,v2_bert,0.8619685
NCGR,1,36270382,COM,statistical,1.0
NCG,1,35078504,COM,ruler,1.0
NCEI,1,37863915,COM,statistical,1.0
ND-AMD,1,40344361,COM,statistical,1.0
NDAR,1,39556299,COM,v2_bert,0.92146873
NEMAR.org,1,36367313,COM,statistical,1.0
NDRD,1,38864242,COM,v2_bert,0.9309189
NEMAR,1,36367313,COM,ruler,1.0
NEI-MPDB,1,35952423,COM,v2_bert,0.97425866
NEI-,1,35952423,COM,statistical,1.0
NEI,1,37381646,COM,statistical,1.0
NEE,1,35729164,COM,statistical,1.0
NEBULA101,1,39762267,COM,statistical,1.0
NDW,1,37715195,COM,ruler,1.0
NDR,1,37247622,COM,v2_bert,0.63164324
NDB-UFES,1,37122923,COM,v2_bert,0.9025625
NDKP,1,39996130,COM,statistical,1.0
NDExEdit,1,35675360,COM,statistical,1.0
NDEx IQuery,1,36882166,COM,v2_bert,0.9710183
NDEx,1,36882166,COM,v2_bert,0.91944456
NDDRF 2,1,40371632,COM,v2_bert,0.85988176
NDDRF,1,40371632,COM,statistical,1.0
NDDB,1,36140719,COM,v2_bert,0.9978661
MutationalPatterns,1,35168570,COM,statistical,1.0
Mutation-induced Rice in Kyushu,1,37930817,FUL,v2_bert,0.8865243
MosAIC,1,39546548,COM,statistical,1.0
MutateX,1,35323860,COM,statistical,1.0
Multi-Knock,1,36973414,COM,v2_bert,0.98916346
Multi-InDel,1,37457340,COM,v2_bert,0.5663646
Multi-Attribute Building dataset,1,40075090,FUL,v2_bert,0.929794
Multi-Angle View Segmentation Dataset,1,40413199,FUL,v2_bert,0.86361355
Multi-Angle Snowflake Camera,1,35504919,FUL,v2_bert,0.845488
Mucosal Pandemic Vaccine Design Platform,1,38768614,FUL,statistical,1.0
MucormyDB,1,38448141,COM,statistical,1.0
MuXTalk,1,37953325,COM,v2_bert,0.8094988
MuWU,1,34586393,COM,statistical,1.0
MuDR,1,39453608,COM,statistical,1.0
MtbTnDB,1,40527579,COM,statistical,1.0
Mtb transposon sequencing database,1,40527579,FUL,v2_bert,0.9727346
Msuite2,1,35317233,COM,statistical,1.0
Mslar,1,37289843,COM,ruler,1.0
MsigDB,1,36205845,COM,statistical,1.0
Msi1,1,37191732,COM,statistical,1.0
MrParse,1,35503204,COM,statistical,1.0
Multi-Knock-a,1,36973414,COM,v2_bert,0.9496916
Multi-LEX,1,36443580,COM,statistical,1.0
Multi-MATE,1,37341036,COM,v2_bert,0.8832386
MultiCASE,1,35188644,COM,statistical,1.0
MultiRNAflow,1,38810104,COM,statistical,1.0
MultiPic,1,38379116,COM,statistical,1.0
MultiOmics,1,39418180,COM,v2_bert,0.76642686
MultiModal,1,39127752,FUL,v2_bert,0.50720376
MultiFacetedProtDB,1,37791887,COM,statistical,1.0
MultiDTI,1,35443040,COM,statistical,1.0
MultiCell-Sort,1,40256918,COM,statistical,1.0
MultiBaC,1,35238331,COM,statistical,1.0
Multi-Omics REgulation,1,40538029,FUL,v2_bert,0.9521947
MultiADE,1,39536999,COM,statistical,1.0
Multi-view Leap2,1,39384776,FUL,v2_bert,0.8788577
Multi-omics Database,1,40464010,FUL,v2_bert,0.8173436
Multi-omics Blood ATlas,1,36353986,FUL,ruler,1.0
Multi-level Street-block Divisions of 985 Cities Worldwide,1,40108153,FUL,v2_bert,0.95326036
Multi-arraY Room Acoustic Database,1,37124321,FUL,v2_bert,0.89355934
Multi-Role ChatGPT Framework,1,38886470,FUL,v2_bert,0.9387446
Mr.Vc v2,1,36483202,COM,statistical,1.0
Mr.Vc,1,36483202,COM,statistical,1.0
Mpropred,1,37352252,COM,v2_bert,0.9353478
MotifMol3D,1,40259421,COM,v2_bert,0.901457
Mouse Cell Atlas,1,40184563,FUL,statistical,1.0
Mouse Brain Volumetric Statistics-Pipeline,1,39278985,FUL,statistical,1.0
Mouse Brain Atlas,1,40305623,FUL,v2_bert,0.7068917
Mouse Aging Cell Atlas,1,37524436,FUL,statistical,1.0
MouSR,1,35112706,COM,statistical,1.0
MotorNet,1,39078880,COM,statistical,1.0
MotifQuest,1,39058243,COM,statistical,1.0
Motif-Guided Immunopeptidome Database Building Tool to Improve the Sensitivity of HLA I Binding Peptide Identification by Mass Spectrometry,1,35454168,FUL,statistical,1.0
Mouse Escape Behaviors and mPFC-BLA Activity Dataset,1,39127738,FUL,statistical,1.0
Moss Flora of Russia,1,35106057,FUL,statistical,1.0
Mosquito-Associated Isolate Collection,1,39546548,FUL,v2_bert,0.9681346
Mosquito Wing Image Repository for Advancing Research on Geometric Morphometric- and AI-Based Identification,1,40301348,FUL,statistical,1.0
Mosquito Small RNA Genomics Resource Pipeline,1,35796973,FUL,v2_bert,0.99025834
Mosquito Small RNA Genomics,1,35796973,FUL,statistical,1.0
Mosquito Acoustic Communication and Swarming Features Database,1,39197059,FUL,statistical,1.0
MosaiCatcher,1,37851409,COM,statistical,1.0
Mouse Developmental Anatomy,1,38531069,FUL,statistical,1.0
Mouse Interactome Database,1,35390003,FUL,statistical,1.0
MpoxRadar,1,37167010,COM,statistical,1.0
MouseQuaPro,1,38168632,COM,statistical,1.0
Moving Fields Weed Dataset,1,38263173,FUL,statistical,1.0
Movement-related artefacts,1,36253426,FUL,v2_bert,0.7787201
Movember Global Action Plan 1 Unique tissue microarray,1,35131885,FUL,statistical,1.0
Movember Global Action Plan 1,1,35131885,FUL,statistical,1.0
Move4AS,1,40483269,COM,v2_bert,0.9955643
Moutai Fermented Grain Catalog,1,40334798,FUL,v2_bert,0.9794709
Mousepost,1,36762471,COM,ruler,1.0
Mouse regulatory catalog,1,34751401,FUL,statistical,1.0
Mouse Kidney Atlas,1,37275529,FUL,v2_bert,0.977031
Mouse phenome database,1,37581698,FUL,v2_bert,0.91985613
Mouse Variation Registry,1,38458603,FUL,statistical,1.0
Mouse Retina Cell Atlas,1,38812536,FUL,statistical,1.0
Mouse Reference Gut Microbiome,1,39230075,FUL,statistical,1.0
Mouse Pose Analysis Dataset,1,37604955,FUL,statistical,1.0
Mouse Models of Human Cancer database,1,36967676,FUL,statistical,1.0
Mouse Metabolic Phenotyping Center,1,39191872,FUL,statistical,1.0
MultiSenseBadminton,1,38580698,COM,v2_bert,0.8712783
MultiTax,1,39817732,COM,statistical,1.0
MultiTax pipeline,1,39817732,COM,v2_bert,0.8491867
Multitissue Circadian Proteome Atlas of WT and Per1&lt;sup&gt;-/-&lt;/sup&gt;/Per2&lt;sup&gt;-/-&lt;/sup&gt,1,37940002,FUL,statistical,1.0
MusaRgene database,1,35971335,COM,v2_bert,0.9594957
