entity_name,total_papers,spacy_papers,v2_papers,source,pmids
alanced evaluation of auditory temporal stability,1,0,1,v2,25469636
fusing model organism databases with systems biology,1,1,0,spacy,23143106
http://ecocyc.org,1,1,0,spacy,23143106
national endoscopic database of the clinical outcomes research initiative,1,1,0,spacy,32023238
cori,1,1,0,spacy,32023238
pspecter,1,1,1,both,33661636
monarchbase,1,1,1,both,23143105
oea,1,0,1,v2,31760951
ts-goea,1,0,1,v2,31760951
cmar,1,1,0,spacy,23176548
kinase mutations and drug response database,1,1,0,spacy,33137204
http://autosome.ru/hocomoco/,1,1,0,spacy,23175603
mvoc 2,1,0,1,v2,29106611
natural protected area peninsula valdés,1,1,0,spacy,24453546
aspedia,1,1,1,both,29106599
a comprehensive encyclopedia of human alternative splicing,1,1,0,spacy,29106599
cancer lncrna census 2,1,1,1,both,34316704
clc2,1,1,1,both,34316704
pxn,1,1,0,spacy,23339423
crkl,1,1,1,both,23339423
nlsdb-m,1,0,1,v2,29106588
https://doi.org/10.5281/zenodo.997887).<h4>potential,1,1,0,spacy,30187928
spongedb,1,1,1,both,34316695
a pan-cancer resource for competing endogenous rna interactions,1,1,0,spacy,34316695
pei,1,1,0,spacy,27599254
michael addition polymerization of trifunctional amine and acrylic monomer,1,1,0,spacy,27599254
sub>2</sub>+bb'b″,1,1,0,spacy,27599254
https://github.com/mjoppich/sequ-into,1,1,0,spacy,32612757
nto,1,0,1,v2,32612757
sequ-into,1,1,1,both,32612757
waspatlas,1,1,1,both,26452372
a nasonia vitripennis gene database and analysis platform,1,1,0,spacy,26452372
knowledge-integrated proteomics web service with accurate statistical significance assignment,1,1,0,spacy,30908818
parkinson's disease dna variant browser,1,1,1,both,33497488
homo sapiens comprehensive model collection,1,1,1,both,23175603
viewer and,1,0,1,v2,29106613
tmc-snpdb,1,1,1,both,27402678
ncpro-seq,1,1,1,both,23044543
a database of predicted a-to-i edited mirna target sites,1,1,0,spacy,23044546
mir-editar,1,1,1,both,23044546
ir-editar,1,0,1,v2,23044546
pambd,1,1,1,both,29106626
pseudomonas aeruginosametabolome database,1,1,1,both,29106626
npass,1,1,1,both,29106619
http://bidd2.nus.edu.sg/npass/,1,1,0,spacy,29106619
natural product activity and species source,1,1,0,spacy,29106619
eukaryotic pathogen database,1,0,1,v2,23175615
ncpro,1,0,1,v2,23044543
ncpro-s,1,0,1,v2,23044543
semantic catalog of samples,1,0,1,v2,27402679
cpt,1,1,0,spacy,33137082
encyclopedia of rare disease annotations for precision medicine,1,1,1,both,29106618
encyclopedia of rare disease annotations for,1,1,0,spacy,29106618
eram,1,1,1,both,29106618
cyanolyase,1,1,1,both,23175607
a database of phycobilin lyase sequences,1,1,0,spacy,23175607
sstar,1,1,1,both,27402679
transcription initiation,1,0,1,v2,27402679
functional annotation of the mammalian genome project,1,1,0,spacy,27402679
regulators,1,0,1,v2,27402679
parkinson's disease sequencing browser,1,1,1,both,33497488
m-csa,1,0,1,v2,29106569
"mechanism, annotation and classification in enzymes",1,1,0,spacy,29106569
galaxycloudrunner,1,1,1,both,33104194
dream5,1,1,0,spacy,25993562
gridded establishment dataset,1,0,1,v2,33431891
fingerid,1,1,0,spacy,28025165
https://github.com/udes-cobius/exect,1,1,0,spacy,32186700
b-cef,1,0,1,v2,31138121
https://pcm2019.shinyapps.io/drug_response_prediction/.,1,1,0,spacy,32121160
computational cancer cell models to guide precision breast cancer medicine,1,1,0,spacy,32121160
iek1011,1,1,1,both,29499714
ek1011,1,0,1,v2,29499714
sankofa project database system is built on the,1,1,0,spacy,26616131
alaxycloudrunner,1,0,1,v2,33104194
a comprehensive fertility-associated indicators factor database for domestic animals,1,1,0,spacy,33497436
ontop,1,0,1,v2,30286144
non-pharmacologic interventions,1,1,0,spacy,30286144
senator,1,1,1,both,30286144
optimal evidence-based non-drug therapies in older persons,1,0,1,v2,30286144
software engine for,1,0,1,v2,30286144
phylobase,1,1,1,both,26812733
phyql,1,1,1,both,26812733
sigma-2,1,0,1,v2,28123452
mcarmine,1,1,0,spacy,30220597
ethread,1,1,0,spacy,29237557
rulnet,1,1,1,both,25993562
fifbase,1,1,1,both,33497436
mechanism and catalytic site atlas,1,0,1,v2,29106569
measure for human microbe-disease association prediction,1,0,1,v2,28025197
mechanism and,1,1,0,spacy,29106569
glupro,1,1,1,both,28385663
a database for eukaryotic peripheral membrane proteins,1,1,0,spacy,31629694
permemdb,1,1,1,both,31629694
mammalian meiotic recombination,1,1,0,spacy,27926907
mop,1,0,1,v2,22290800
on model organism proteomes,1,1,0,spacy,22290800
malopred,1,1,1,both,28025199
katzhmda,1,1,1,both,28025197
wangxuesongcumt@163.com.<h4,1,1,0,spacy,28025197
hmdad,1,1,0,spacy,28025197
http://www.stat.tamu.edu/~dahl/software/cortorgles/.,1,1,0,spacy,22028638
0.0033,1,1,0,spacy,28025197
approach for,1,0,1,v2,28549478
gladiator,1,1,1,both,28549478
associated,1,0,1,v2,28549478
ladiator,1,0,1,v2,28549478
global approach for disease associated module reconstruction,1,1,0,spacy,28549478
toolbox to analyze enhancer-promoter functions,1,1,0,spacy,34382181
pridb,1,1,0,spacy,22192482
predicting rna-protein interactions using only sequence information,1,1,0,spacy,22192482
rpiseq,1,1,1,both,22192482
glad,1,1,1,both,26157507
https://www.bioconductor.org/packages/release/bioc/html/netboxr.html,1,1,0,spacy,33137091
netboxr,1,0,1,v2,33137091
virusite,1,1,1,both,28025349
jnsviewer,1,1,1,both,28582416
central portal,1,0,1,v2,21930507
vitisgdb,1,1,1,both,32416265
multifunctional database for grapevine breeding and genetics,1,1,0,spacy,32416265
chpc2012,1,1,1,both,23405067
http://www1.i2r.a-star.edu.sg/xlli/chpc2012/chpc2012.htm,1,1,0,spacy,23405067
catalogue of human protein complexes,1,1,0,spacy,23405067
neisseria base,1,0,1,v2,21930505
nbase,1,1,1,both,21930505
international cancer genome consortium data portal,1,1,0,spacy,21930502
human epigenetic drug database,1,1,1,both,28025347
gsrs,1,0,1,v2,33137173
http://portal.vertnet.org/search?advanced=1,1,1,0,spacy,28025346
vertnet,1,1,1,both,28025346
riceatm,1,1,1,both,28025342
the genome-wide landscape of miniature inverted-repeat transposable elements in insects,1,1,0,spacy,28025339
imitedb,1,1,1,both,28025339
http://gene.cqu.edu.cn/imitedb/.,1,1,0,spacy,28025339
http://gene.cqu.edu.cn/imitedb/,1,1,0,spacy,28025339
biogps.database,1,1,0,spacy,28025337
slidebase,1,1,1,both,28025337
caspdb.sanfordburnham.org/caspneurod.php,1,1,0,spacy,28025335
structurefold,1,1,0,spacy,28582416
global substance registration system,1,1,1,both,33137173
uniprotkb.d,1,0,1,v2,28025334
plant-imputedb,1,1,1,both,33137192
fldmn,1,0,1,v2,31760947
ldmn,1,0,1,v2,31760947
www.moralab.science/greg/.,1,1,0,spacy,32055858
greg,1,1,1,both,32055858
gene regulation graph database,1,0,1,v2,32055858
the gene regulation graph database,1,1,0,spacy,32055858
symbiotic genomes database,1,1,1,both,32055857
symgendb,1,1,1,both,32055857
an integrative hub for investigating,1,1,0,spacy,33137193
acrhub,1,1,1,both,33137193
an integrated multiple plant reference panel database for genotype imputation,1,1,0,spacy,33137192
https://img.jgi.doe.gov/vr,1,1,0,spacy,33137183
http://gong_lab.hzau.edu.cn/plant_imputedb/,1,1,0,spacy,33137192
camelyon,1,1,0,spacy,29860392
computed atlas of surface topography of proteins,1,1,1,both,29860391
castp 3.0,1,0,1,v2,29860391
castp,1,0,1,v2,29860391
ensembl 2021,1,0,1,v2,33137190
green economy progress,1,1,0,spacy,33268260
an integrated database of crispr screens,1,1,0,spacy,33137185
uvigs,1,1,0,spacy,33137183
checkv,1,1,0,spacy,33137183
caspneurod,1,1,1,both,28025335
webulous,1,0,1,v2,27042287
http://skr3.nlm.nih.gov/semmeddb,1,1,0,spacy,23044550
ptgbase,1,1,1,both,25797062
msdd,1,1,1,both,29106642
mirna snp disease database,1,1,1,both,29106642
marcat,1,1,1,both,29106641
mardb,1,1,1,both,29106641
marine metagenomics portal,1,1,0,spacy,29106641
mar,1,1,0,spacy,29106641
marref,1,1,1,both,29106641
netineti,1,1,1,both,22913485
name extraction from textual information-name extraction for taxonomic indexing,1,1,0,spacy,22913485
an integrated database to study tandem duplicated genes in plants,1,1,0,spacy,25797062
edgewood chemical biological center,1,1,0,spacy,26714571
tarnet,1,1,1,both,27337171
pathosphere,1,0,1,v2,26714571
pathosphere.org,1,0,1,v2,26714571
ecbc,1,1,0,spacy,26714571
tcmid 2,1,0,1,v2,29106634
peptide binding protein database,1,1,1,both,23896518
pepbind,1,1,1,both,23896518
a comprehensive database and computational tool for analysis of protein-peptide interactions,1,1,0,spacy,23896518
a repository for carbohydrate-related cd antigens,1,1,0,spacy,22847935
glycocd,1,1,1,both,22847935
a pubmed-scale repository of biomedical semantic predications,1,1,0,spacy,23044550
an evidence-based database for natural medicine research,1,1,0,spacy,27337171
an interactive graph database for visualizing the gpcr superfamily,1,1,0,spacy,31236561
spektraris-nmr,1,0,1,v2,25534952
ek-drd,1,1,1,both,31433187
spektraris,1,0,1,v2,25534952
microbiomedb,1,1,1,both,29106667
tafinder,1,0,1,v2,29106666
tadb2,1,0,1,v2,29106666
tadb,1,0,1,v2,29106666
tadb2.0,1,1,1,both,29106666
expanding toolkit of translating ribosome affinity purification,1,1,0,spacy,29237735
mgca,1,1,1,both,33923556
experimental knowledge-based drug repositioning database,1,1,1,both,31433187
experimental knowledge,1,1,0,spacy,31433187
clustered regularly interspaced short palindromic repeats,1,1,0,spacy,34611682
sequery,1,1,1,both,31236561
european food information resource,1,1,0,spacy,25469406
a structural bioinformatic approach to prioritize drug targets in pathogens,1,1,0,spacy,29106651
target-pathogen,1,1,1,both,29106651
target-pathogen database,1,1,0,spacy,29106651
a.p.e.s,1,0,1,v2,33169878
section on great apes,1,1,0,spacy,33169878
iuucd 2.0,1,0,1,v2,29106644
iuucd,1,1,0,spacy,29106644
gc2,1,0,1,v2,29204945
d3r,1,0,1,v2,29204945
zoofish,1,1,0,spacy,23667475
aouj00000000,1,1,0,spacy,23667475
coexpnetviz,1,1,1,both,34448164
ontocrf,1,0,1,v2,26911524
continuity of operations data analysis,1,1,1,both,24618165
bacteriago,1,1,0,spacy,23536820
comparative go,1,0,1,v2,23536820
safety model repository,1,1,0,spacy,25863339
openml,1,1,0,spacy,25863339
updated european food safety authority database of,1,1,0,spacy,30418088
flavodb,1,1,1,both,31696036
a web-based chemical repository of flavonoid compounds,1,1,0,spacy,31696036
pertinint,1,1,1,both,32711844
aai-profiler,1,0,1,v2,29762724
http://ekhidna2.biocenter.helsinki.fi/aai,1,1,0,spacy,29762724
average amino-acid identity,1,1,0,spacy,29762724
hemostaseome,1,1,0,spacy,21537949
kirc,1,1,0,spacy,31368353
oskirc,1,1,1,both,31368353
online consensus survival analysis for kirc,1,0,1,v2,31368353
http://sagace.nibio.go.jp/en/.,1,1,0,spacy,23110816
sagace,1,0,1,v2,23110816
agace,1,0,1,v2,23110816
an integrated functional genomics database for fishes,1,1,0,spacy,33203359
fishdb,1,1,1,both,33203359
ncrna-screen,1,0,1,v2,28583068
lncrna-screen,1,0,1,v2,28583068
protein structure,1,0,1,v2,21472436
protein structure initiative's,1,1,0,spacy,21472436
codon patterns across organelle genomes for functional genomics and evolutionary applications,1,1,0,spacy,28419256
mines,1,0,1,v2,26322134
europe central,1,1,0,spacy,26944737
cytoscape stringapp,1,0,1,v2,30450911
stringapp,1,1,1,both,30450911
network analysis and visualization of proteomics data,1,1,0,spacy,30450911
cytoscape stringapp:,1,1,0,spacy,30450911
endometrium database resource,1,1,1,both,23340253
edr,1,1,1,both,23340253
biochemical network integrated computational explorer,1,1,1,both,26322134
metabolic in silico network expansions,1,1,1,both,26322134
mine,1,0,1,v2,26322134
balf-db,1,1,0,spacy,29664467
chloromitocu,1,1,1,both,28419256
human colon cancer database,1,1,1,both,30614735
hcolondb,1,1,1,both,30614735
globtherm,1,1,1,both,29533392
glycosylation,1,0,1,v2,27436239
glycogait,1,1,1,both,27436239
glycosylation and gut associated immune,1,1,0,spacy,27436239
epimirbase,1,1,1,both,26748106
pimirbase,1,0,1,v2,26748106
a comprehensive database of microrna-epilepsy associations,1,1,0,spacy,26748106
melonomics,1,1,1,both,29795526
automated selection of typing target subsets,1,0,1,v2,23635100
ausetts,1,0,1,v2,23635100
usetts,1,0,1,v2,23635100
cancer-stromal interactome analysis,1,1,1,both,27829362
pubmed,1,0,1,v2,29893755
http://www.synapse.org/pnfcellculture,1,1,0,spacy,29893754
next generation of smart lipid nanoparticles? cubosomes,1,1,0,spacy,29926520
pubmedqa,1,1,0,spacy,33956981
md)-informed,1,1,0,spacy,33956981
scplus,1,0,1,v2,27829364
lscplus,1,1,1,both,27829364
a fast solution for improving long read accuracy by short read alignment,1,1,0,spacy,27829364
castin,1,1,1,both,27829362
astin,1,0,1,v2,27829362
enome annotation based on species similarity,1,0,1,v2,25764973
variant annotation system,1,0,1,v2,25306238
genome annotation based on species similarity,1,1,0,spacy,25764973
http://nijingchao.github.io/crstar/,1,1,0,spacy,27829360
graphene oxide,1,1,0,spacy,30549101
memtoolbox,1,1,1,both,23962734
pss-3d1d,1,1,0,spacy,22160493
predictfold,1,1,1,both,22160493
oswaldo cruz foundation,1,1,0,spacy,30942316
european eel anguilla,1,1,0,spacy,21374055
european eel quality database,1,1,0,spacy,21374055
iouser,1,0,1,v2,23635042
vas,1,1,1,both,25306238
tool for functional annotation of metagenomic data,1,1,0,spacy,28451968
ausetts)--t,1,0,1,v2,23635100
a platform to integrate genomic,1,1,0,spacy,21210251
tcmio,1,1,1,both,32351388
traditional chinese medicine on immuno-oncology,1,1,0,spacy,32351388
a comprehensive database of traditional chinese medicine on immuno-oncology,1,1,0,spacy,32351388
eukaryotic common ancestor,1,0,1,v2,26649755
bacterial feature finder,1,1,1,both,30844057
baff)-a,1,1,1,both,30844057
manually curated database on clinical studies involving cell products derived from human pluripotent stem cells,1,1,0,spacy,32679065
linclust,1,0,1,v2,29959318
reprolive,1,1,1,both,26322066
dynameomics,1,0,1,v2,25142412
btech,1,1,1,both,21210251
fun4me,1,1,1,both,28451969
enzyme annotation and metabolic reconstruction using,1,1,0,spacy,28451977
trnetwork,1,0,1,v2,21668997
gtrnetwork,1,1,1,both,21668997
transcription factor activity based relevance network,1,0,1,v2,21668997
profunc function prediction server,1,1,0,spacy,28451973
profunc,1,1,1,both,28451973
mathematical models of,1,0,1,v2,29172865
super-focus,1,1,1,both,28451970
http://edwards.sdsu.edu/superfocus,1,1,0,spacy,28451970
gene annotation to function prediction for metagenomics,1,1,0,spacy,28451969
ecori,1,1,0,spacy,21767393
rs121913527,1,1,0,spacy,29762787
a semantic search engine for linking genomic variant data in pubmed and pmc,1,1,0,spacy,29762787
lanceletdb,1,1,1,both,31106360
emdb).<h4,1,1,0,spacy,26092861
pergola,1,0,1,v2,31106365
pergola-web,1,0,1,v2,31106365
http://pergola.crg.eu/.,1,1,0,spacy,31106365
barcode,1,0,1,v2,21177656
gene expression barcode,1,1,1,both,21177656
inga,1,1,1,both,31073595
a database of functionally related proteins across ppi networks,1,1,0,spacy,21177658
isobase,1,1,1,both,21177658
an integrated genome database for lancelet,1,1,0,spacy,31106360
a latent probit model to characterize the relationship among complex traits using summary statistics from multiple gwass and functional annotations,1,1,0,spacy,31860024
ibiss,1,0,1,v2,26092861
lpm,1,1,1,both,31860024
acids research,1,0,1,v2,21177655
yosshi,1,0,1,v2,31106356
rmdap,1,1,1,both,21603635
recombination-assisted multifunctional dna assembly platform,1,0,1,v2,21603635
database.net,1,0,1,v2,22947121
tox-database.net,1,1,1,both,22947121
multiplier,1,0,1,v2,31106350
comagc,1,1,1,both,24225062
mutationdistiller,1,1,1,both,31106342
integrative biology,1,0,1,v2,26092861
mouse genome informatics database,1,0,1,v2,23110975
hla ligand atlas,1,1,0,spacy,33858848
drug reposer,1,1,1,both,31106379
timbal,1,1,1,both,23766369
continuously annotated signals of emotion,1,1,1,both,31597919
case,1,0,1,v2,31597919
ldsplitdb,1,1,1,both,29697370
http://histone.scse.ntu.edu.sg/ldsplitdb,1,1,0,spacy,29697370
vivar,1,1,1,both,25503062
a comprehensive platform for the analysis and visualization of structural genomic variation,1,1,0,spacy,25503062
cgis,1,1,1,both,29697362
regulationspotter,1,1,1,both,31106382
rna workbench,1,0,1,v2,31073612
reposer,1,1,0,spacy,31106379
microrna expression and sequence analysis database,1,1,0,spacy,21177657
rug repositioning exploration resource,1,0,1,v2,31106379
drug repositioning exploration resource,1,1,0,spacy,31106379
isb,1,0,1,v2,23110974
yvis,1,0,1,v2,31106372
chopchop,1,0,1,v2,31106371
mp-t,1,1,1,both,23110969
membrane protein threader,1,1,1,both,23110969
http://bio-cluster.iis.sinica.edu.tw/tmpad,1,1,0,spacy,21177659
transmembrane protein helix-packing database,1,1,1,both,21177659
mesadb,1,1,1,both,21177657
geneontology,1,1,0,spacy,31106342
an open-access database repository for metabolomics data,1,1,0,spacy,27010336
litvar,1,1,1,both,29762787
a database of disease-gene associations with annotated relationships among genes,1,1,0,spacy,28812536
ican,1,1,1,both,29041922
institute collection and analysis of nanobodies,1,1,1,both,29041922
a web platform for network enrichment analysis with flexible definition of gene sets,1,1,0,spacy,29893885
cas13,1,1,0,spacy,33203452
flybase 101--t,1,0,1,v2,22127867
pdx for childhood cancer therapeutics,1,1,1,both,32810235
uspto,1,1,0,spacy,29795575
pdr,1,0,1,v2,28812537
ingenuity variant analysis,1,1,0,spacy,28812537
phenotype driven ranking,1,1,1,both,28812537
moonstone,1,1,1,both,30975223
developmental chronnecto-genomics,1,1,1,both,33039623
characterization of secondary structure motifs,1,1,0,spacy,22127861
indelfr,1,1,1,both,22127860
indel flanking region database,1,1,1,both,22127860
fit,1,1,0,spacy,25011440
atgc transcriptomics,1,0,1,v2,28222698
tgc transcriptomics,1,0,1,v2,28222698
tblastx,1,1,0,spacy,24028389
hecnet,1,1,1,both,32449765
rd5000,1,0,1,v2,25404643
rd5000db,1,0,1,v2,25404643
rna framework,1,0,1,v2,29893890
dev-cog,1,0,1,v2,33039623
todofirgene,1,0,1,v2,29566239
integrative meta-analysis of expression data,1,0,1,v2,23766290
an integrative database of cancer-associated viruses,1,1,0,spacy,34907423
icav,1,1,1,both,34907423
clustered regulatory interspaced short palindromic repeats,1,1,0,spacy,30811422
alientoma,1,0,1,v2,34940189
lung image database consortium,1,1,0,spacy,25601306
and image database resource initiative,1,1,0,spacy,25601306
lung imaging database consortium and image database resource initiative,1,1,0,spacy,25601306
a database for genetic variation in drosophila melanogaster,1,1,0,spacy,26289428
flyvar,1,1,1,both,26289428
cicarvardb,1,1,1,both,26289427
inmex--a,1,0,1,v2,23766290
cophosk,1,0,1,v2,30811403
inmex,1,1,1,both,23766290
depth,1,1,1,both,23766289
ccparacorp,1,0,1,v2,32646415
eccparacorp,1,1,1,both,32646415
hysician data query,1,0,1,v2,32646415
http://www.phoc.org.cn/eccparacorp/,1,1,0,spacy,32646415
hinese cancer,1,0,1,v2,32646415
proposed english-chinese cancer parallel corpus,1,1,0,spacy,32646415
