entity_name,total_papers,spacy_papers,v2_papers,source,pmids
epipred,1,1,0,spacy,24753488
mokca,1,0,1,v2,28423505
rgb,1,0,1,v2,24753490
beyondcell,1,0,1,v2,34911571
review of the literature organized into a new,1,1,0,spacy,33994075
rheference,1,1,1,both,33994075
melanoma exome,1,0,1,v2,23704925
kif23,1,1,0,spacy,23704925
melanoma exome database,1,1,0,spacy,23704925
malaria.tools,1,1,1,both,31372645
pliceseq,1,0,1,v2,22820202
spliceseq,1,1,1,both,22820202
cdinfusion,1,0,1,v2,21935468
aveqtl,1,0,1,v2,33568045
ffw,1,0,1,v2,33568045
ara-peps,1,1,1,both,28095775
retina.pt,1,0,1,v2,33109251
plant alternative splicing database,1,1,0,spacy,26391769
protein-protein interaction sitesbase,1,1,1,both,30127348
redundant database,1,0,1,v2,30127348
ppins.,1,1,0,spacy,30127348
ppins,1,1,1,both,30127348
deep cross-modal similarity network for mass spectrometry data based peptide deductions,1,1,0,spacy,34714871
specollate,1,1,1,both,34714871
http://www4g.biotec.or.th/feptidedb/.,1,1,0,spacy,31372542
feptidedb,1,1,1,both,31372542
eptidedb,1,0,1,v2,31372542
sequence variant identification and annotation platform for next generation sequencing data,1,1,0,spacy,30487811
seqvita,1,1,1,both,30487811
variants identification,1,0,1,v2,30487811
pt.<h4,1,1,0,spacy,33109251
a repository of putative sorf-encoded peptides in arabidopsis thaliana,1,1,0,spacy,28095775
ird-pt,1,0,1,v2,33109251
fpscanner,1,0,1,v2,28521733
nfpscanner,1,1,1,both,28521733
versatile aggregate profiler,1,0,1,v2,24753414
vap,1,1,1,both,24753414
a platform for benchmarking and comparing outcome prediction methods in precision cancer medicine,1,1,0,spacy,28095769
pcm-sabre,1,0,1,v2,28095769
pcm-,1,1,0,spacy,28095769
cm-sabre,1,0,1,v2,28095769
probabilistic neural network,1,1,0,spacy,28095769
mian,1,1,0,spacy,24098075
nanomaterial registry,1,0,1,v2,24098075
http://www.biw.kuleuven.be/csb/ara-peps,1,1,0,spacy,28095775
pantograph method for metabolic model reconstruction,1,1,0,spacy,25572717
http://www.integratomics-time.com/cryptorchidism/.,1,1,0,spacy,23410028
http://research.nhgri.nih.gov/zinc/,1,1,0,spacy,23180778
rasopathies.<h4,1,1,0,spacy,23410028
geoboost2,1,1,1,both,32683454
spliceman--a,1,0,1,v2,22328782
spliceman-a,1,0,1,v2,22328782
spliceman,1,0,1,v2,22328782
a server for sequencing annotation and visualization of rna structures,1,1,0,spacy,22492627
sequencing annotation and visualization of rna structures,1,1,1,both,22492627
savor,1,1,1,both,22492627
nmrshiftdb2,1,1,1,both,25998807
www.cancerrxgene.org,1,1,0,spacy,23180760
gdsc,1,1,1,both,23180760
cnvnator,1,0,1,v2,28456410
european vector architecture,1,0,1,v2,23180763
assembled searchable giant arthropod read database,1,1,1,both,23180770
an open-access database of annotated transcriptomes for emerging model arthropod species,1,1,0,spacy,23180770
asgard,1,1,1,both,23180770
neurogem,1,1,1,both,24229347
cyp-allele,1,1,1,both,23475683
cyp,1,0,1,v2,23475683
human cytochrome p450 allele,1,1,0,spacy,23475683
cytochrome,1,0,1,v2,23475683
human cytochrome p450 allele (cyp-allele) nomenclature database,1,1,0,spacy,23475683
50,1,0,1,v2,23475683
crnreals,1,1,1,both,22492646
a toolbox for distinguishability and identifiability analysis of biochemical reaction networks,1,1,0,spacy,22492646
tamer,1,0,1,v2,23049702
http://amyloid.cs.mcgill.ca,1,1,0,spacy,23442919
createfibril,1,1,1,both,23442919
microndata,1,1,1,both,31667690
zebrafish insertion collection,1,0,1,v2,23180778
https://lcsb-databases.epfl.ch/atlas,1,1,0,spacy,32421310
transcriptomic signature distance,1,1,1,both,32683449
tsd,1,1,1,both,32683449
wormbase parasite,1,0,1,v2,27899279
centrimo,1,1,1,both,25179504
fungenenet,1,1,1,both,29504895
crosstalkz,1,1,1,both,29504895
ungenenet,1,0,1,v2,29504895
http://www-bionet.sscc.ru/fungenenet/,1,1,0,spacy,29504895
multi-omics knowledge database for cytomegaloviruses,1,1,0,spacy,34256256
cytomegalovirusdb,1,1,1,both,34256256
enchybase,1,1,1,both,22558086
closha,1,0,1,v2,29504905
kods,1,0,1,v2,29504905
losha,1,0,1,v2,29504905
vactarbac,1,1,1,both,30356876
sigedid,1,0,1,v2,34157965
plant ssr database,1,0,1,v2,34059664
prioritizing pathogenic alternative splicing events,1,1,0,spacy,27604408
guanylate_cyc,1,1,0,spacy,34059664
pssrd,1,1,1,both,34059664
strategic integration of multiple bioinformatics resources for system level analysis of biological networks,1,1,0,spacy,28849559
c₂cards(human,1,0,1,v2,23803311
c₂cards,1,1,0,spacy,23803311
cafu,1,1,1,both,30815667
annotation of unmapped rna-seq data,1,0,1,v2,30815667
comprehensive assembly and,1,0,1,v2,30815667
pde3,1,1,1,both,29341109
skinsensdb,1,1,1,both,28194231
a curated database for skin sensitization assays,1,1,0,spacy,28194231
exonimpact,1,1,1,both,27604408
http://watson.compbio.iupui.edu/exonimpact,1,1,0,spacy,27604408
biotoplite,1,0,1,v2,28423831
biotop,1,1,1,both,28423831
sus-bar,1,0,1,v2,24065691
paintomics,1,1,0,spacy,29800320
ropagation of affinity and domain architecture,1,0,1,v2,29472600
panda,1,1,1,both,29472600
coevdb,1,1,1,both,30357342
http://phylodb.unil.ch/coevdb,1,1,0,spacy,30357342
splicer,1,1,1,both,24655717
plicer,1,0,1,v2,24655717
south african natural compound database,1,1,0,spacy,26097510
ancdb,1,0,1,v2,26097510
http://cosbi6.ee.ncku.edu.tw/pirtarbase/.,1,1,0,spacy,30357353
pirtarbase,1,1,1,both,30357353
bips,1,1,1,both,22689642
biana interolog prediction server,1,1,1,both,22689642
biologic interactions and network analysis,1,1,1,both,22689642
biana,1,0,1,v2,22689642
interolog prediction server,1,0,1,v2,22689642
monetfamily,1,1,1,both,22689643
http://bidd2.nus.edu.sg/cmaup/,1,1,0,spacy,30357356
collective molecular activities of useful plants,1,1,1,both,30357356
mfeprimer-2,1,0,1,v2,22689644
mfeprimer-2.0,1,1,1,both,22689644
mfeprimer,1,0,1,v2,22689644
pbsword,1,1,1,both,22689645
glycosciences.db,1,1,1,both,30357361
of mammalian protein complexes-2019,1,1,0,spacy,30357367
of mammalian protein complexes,1,1,0,spacy,30357367
a small-rnaseq knowledge discovery database for liquid biopsy studies,1,1,0,spacy,30357370
liqdb,1,1,1,both,30357370
immtorlig_db,1,0,1,v2,30816123
fuse,1,1,1,both,32814975
protein function prediction using domain architecture and affinity propagation,1,1,0,spacy,29472600
propagation of affinity and domain architecture,1,1,0,spacy,29472600
fungal peroxidase database,1,1,1,both,24885079
melad,1,1,1,both,31504189
asymodel,1,0,1,v2,31504183
user-friendly tool for building and analysis of simple mathematical models in systems biology,1,1,0,spacy,31504183
easymodel,1,1,1,both,31504183
lncmap,1,1,1,both,28751672
connectivity map,1,0,1,v2,28751672
lncrna connectivity map,1,1,1,both,28751672
http://www.bio-bigdata.com/lncmap/,1,1,0,spacy,28751672
ibddb,1,1,1,both,33929018
ibd database,1,1,0,spacy,33929018
simkamin,1,1,1,both,31504187
fast and resource frugal de novo comparative metagenomics,1,1,0,spacy,31504187
metalloenzyme-ligand association database,1,1,1,both,31504189
elad,1,0,1,v2,31504189
clustermatch,1,0,1,v2,30357313
fpoxdb,1,1,1,both,24885079
bgap,1,0,1,v2,31504194
bgap2x,1,0,1,v2,31504194
dbgap2x,1,1,1,both,31504194
a stand-alone program for visualizing and analyzing statistical features of biological sequences,1,1,0,spacy,31504195
isfeature,1,0,1,v2,31504195
visfeature,1,1,1,both,31504195
phageweb,1,1,1,both,30619469
reachspace,1,0,1,v2,34289491
ddapp,1,0,1,v2,25212755
cddapp,1,1,1,both,25212755
crop-coordinated,1,1,0,spacy,31504214
crop,1,1,1,both,31504214
poxdb,1,0,1,v2,24885079
a tool to move rna-seq analyses from chromosomal/gene loci to functional grouping of mrna transcripts,1,1,0,spacy,32814975
paintomics 3,1,0,1,v2,29800320
plant long non-coding rna database,1,1,1,both,23476021
endodb,1,1,1,both,30357379
x-transposable,1,1,0,spacy,34158502
single,1,0,1,v2,34158507
scgcn,1,1,1,both,34158507
ell graph convolutional network,1,0,1,v2,34158507
insect innate immunity database,1,1,1,both,22984621
iiid,1,1,1,both,22984621
pinv,1,1,1,both,24885165
interologous interaction database,1,1,0,spacy,24885165
protein interaction network visualizer,1,0,1,v2,24885165
harvest,1,1,1,both,24131510
an open platform for developing web-based biomedical data discovery and reporting applications,1,1,0,spacy,24131510
transcriptome of indian mulberry,1,1,0,spacy,26982336
pufas,1,1,1,both,26982336
approach to function annotation for proteins of unknown function,1,1,0,spacy,26982336
pufs annotation server,1,0,1,v2,26982336
refex,1,1,1,both,28850115
reference expression dataset,1,1,1,both,28850115
oculus,1,0,1,v2,23148484
culus,1,0,1,v2,23148484
interpred,1,1,1,both,32421835
duf,1,1,0,spacy,26228684
de-d,1,0,1,v2,26228684
domains of unknown function,1,1,0,spacy,26228684
vms-share,1,1,1,both,31274965
mass-spec share,1,0,1,v2,31274965
visual mass-spec share,1,1,1,both,31274965
http://ranger.uta.edu/%7eheng/multimodal/.,1,1,0,spacy,22689752
alzheimer's disease neuroimaging initiative database,1,1,0,spacy,22689752
interacting relationships,1,1,0,spacy,22689752
xtea,1,0,1,v2,34158502
transposable element analyzer,1,0,1,v2,34158502
dragon exploration system for toxicants and fertility,1,1,1,both,22198179
apoptoproteomics,1,1,1,both,22067098
a database of endothelial cell transcriptomics data,1,1,0,spacy,30357379
taste ligands and receptors database in 2019,1,1,0,spacy,30357384
platform,1,0,1,v2,32421769
platoloco,1,0,1,v2,32421769
rat transcriptome re-annotation,1,0,1,v2,32749457
rat transcriptome re-annotation named rtr using rna-seq data from 320 samples in 11 different organs generated by the seqc consortium,1,1,0,spacy,32749457
rtr,1,1,1,both,32749457
forc,1,1,1,both,29603730
global forest carbon database,1,0,1,v2,29603730
forest carbon database,1,1,0,spacy,29603730
tropforc,1,1,1,both,29603730
gametogenesis epigenetic modification database,1,1,1,both,26851225
ged,1,0,1,v2,26851225
musica,1,1,1,both,29898651
destaf,1,1,1,both,22198179
mutational signatures in cancer,1,1,1,both,29898651
mutationalpatterns,1,1,0,spacy,29898651
http://bioinfo.ciberehd.org/gptocrc/en/tools.html,1,1,0,spacy,29898651
https://github.com/marcos-diazg/musica,1,1,0,spacy,29898651
usica,1,0,1,v2,29898651
ung gene expression in single-cell,1,0,1,v2,26130332
lung gene expression in single-cell),1,1,0,spacy,26130332
complex,1,0,1,v2,30357405
complextab,1,1,0,spacy,30357405
complex portal,1,1,1,both,30357405
gda,1,1,1,both,29800349
ystems biology integrative pipeline,1,0,1,v2,22230938
sign-bn,1,1,0,spacy,22230938
lncdb,1,0,1,v2,23476021
plncdb,1,1,1,both,23476021
sus-,1,1,0,spacy,24065691
https://github.com/kelpforest-cameo/databaseui,1,1,0,spacy,25343723
ocd,1,1,0,spacy,26228432
cmttdb,1,1,1,both,31930068
mttdb,1,0,1,v2,31930068
cancer molecular targeted therapy database,1,1,1,both,31930068
http://www.biosino.org/cmttdb,1,1,0,spacy,31930068
ipd-mhc,1,0,1,v2,27899604
ipd-mhc 2,1,0,1,v2,27899604
tfbsbank,1,1,1,both,27899608
functional interactome of,1,0,1,v2,33076954
fic,1,0,1,v2,33076954
bioreader,1,1,1,both,30717659
biomedical research article distiller,1,1,0,spacy,30717659
ioreader,1,0,1,v2,30717659
ymdb 2.0,1,0,1,v2,27899612
ymdb,1,1,1,both,27899612
yeast metabolome database,1,1,1,both,27899612
exac,1,0,1,v2,27899611
nsdna,1,1,1,both,27899613
nervous system disease ncrnaome atlas,1,1,1,both,27899613
tissuenet,1,1,1,both,27899616
mrprimerv,1,1,1,both,27899620
a database of pcr primers for rna virus detection,1,1,0,spacy,27899620
gift,1,1,1,both,29931238
guided and interpretable factorization for tensors with an application to large-scale multi-platform cancer analysis,1,1,0,spacy,29931238
tensors,1,0,1,v2,29931238
pancan1,1,0,1,v2,29931238
factorization,1,0,1,v2,29931238
factorization for tensors,1,0,1,v2,29931238
ym500,1,1,1,both,27899625
in.sql,1,1,0,spacy,26228432
world health organization ranks,1,1,0,spacy,26228432
ocdb,1,1,1,both,26228432
reconstructed sapiens reference sequence,1,0,1,v2,27899581
sus,1,1,0,spacy,24065691
microbe versus,1,1,0,spacy,29177508
dbdemc,1,1,1,both,27899556
http://www.picb.ac.cn/dbdemc,1,1,0,spacy,27899556
megares,1,1,1,both,27899569
amrplusplus,1,0,1,v2,27899569
an antimicrobial resistance database for high throughput sequencing,1,1,0,spacy,27899569
opd,1,1,1,both,31831730
odonate phenotypic database,1,1,1,both,31831730
uniclust,1,0,1,v2,27899574
crossicc,1,1,1,both,32978617
snp2tfbs,1,1,1,both,27899579
mimic-cxr,1,0,1,v2,31831740
sweetseqer,1,1,1,both,23443135
ocd database,1,0,1,v2,26228432
cath-gene3d,1,0,1,v2,27899584
a database of signaling pathway crosstalk,1,1,0,spacy,27899583
xtalkdb,1,1,1,both,27899583
qmrlfs,1,0,1,v2,27899586
oopdb,1,0,1,v2,27899586
ngstools,1,1,1,both,24458950
medicine,1,0,1,v2,33863373
webvowl,1,1,0,spacy,33863373
iranian,1,0,1,v2,33863373
mirancestar,1,1,1,both,27899600
http://cs.mcgill.ca/∼blanchem/mirancestar,1,1,0,spacy,27899600
ath2enet,1,0,1,v2,27801297
path2enet,1,0,1,v2,27801297
ym500v3,1,0,1,v2,27899625
a molecular structure annotation and visualization tool,1,1,0,spacy,29931246
lant long non-coding rna database,1,0,1,v2,23476021
molart,1,1,1,both,29931246
gitar,1,1,1,both,30553884
genome interaction tools and resources,1,1,1,both,30553884
hictool,1,1,1,both,30553884
an open source tool for analysis and visualization of hi-c data,1,1,0,spacy,30553884
atpid,1,1,1,both,27899679
arabidopsis thaliana protein interactome database,1,1,1,both,27899679
howde-sbt,1,0,1,v2,31504157
owde-sbt,1,0,1,v2,31504157
linear models for microarray data,1,1,1,both,27866912
tb-neodb,1,1,0,spacy,31504165
combat-tb-neodb,1,1,1,both,31504165
sequence alignment/map,1,1,0,spacy,33208101
dram,1,1,0,spacy,33208101
oci2path,1,0,1,v2,31504167
loci2path,1,1,1,both,31504167
essential genes interactive analysis,1,0,1,v2,31504171
hegiap,1,0,1,v2,31504171
human essential genes interactive analysis platform,1,1,0,spacy,31504171
jenkins-ci,1,0,1,v2,27899692
cellprofiler,1,1,0,spacy,27899692
crm1e,1,0,1,v2,31504173
pcrm1exportome,1,1,1,both,31504173
pmiren,1,1,1,both,31602478
a comprehensive encyclopedia of plant mirnas,1,1,0,spacy,31602478
plant mirna encyclopedia,1,1,1,both,31602478
vdjbase,1,1,1,both,31602484
https://bitbucket.org/account/user/yaarilab/projects/gphp,1,1,0,spacy,31602484
transnap,1,1,1,both,31831861
a web database providing comprehensive information on japanese pear transcriptome,1,1,0,spacy,31831861
stemcellnet,1,1,1,both,24852251
http://www.jet2viewer.upmc.fr/,1,1,0,spacy,27899675
jet2,1,1,1,both,27899675
chemical effects in biological systems database,1,1,1,both,27899660
icbdocker,1,1,1,both,29931249
dockerhub,1,1,0,spacy,29931249
a docker image for proteome annotation and visualization,1,1,0,spacy,29931249
cbdocker,1,0,1,v2,29931249
repeathmm,1,0,1,v2,33371889
repeathmm-db,1,1,1,both,33371889
sa-motifbase,1,1,1,both,22099701
csc,1,0,1,v2,27899642
of genotypes,1,0,1,v2,27899644
phenotypes,1,0,1,v2,27899644
a repository and collaboration environment for sharing systems biology research,1,1,0,spacy,27899646
fairdomhub,1,1,1,both,27899646
cebs,1,1,1,both,27899660
directpa,1,1,0,spacy,27145998
an integrated database of stomach cancer,1,1,0,spacy,32487193
phosphoproteomics data annotation using hypothesis driven kinase perturbation analysis,1,1,0,spacy,27145998
inasepa,1,0,1,v2,27145998
kinasepa,1,1,1,both,27145998
mtibase,1,1,1,both,26490638
open targets validation platform,1,1,0,spacy,27899665
pasta,1,0,1,v2,29931282
seek,1,0,1,v2,27899667
rice,1,0,1,v2,27899667
rice snp-seek database,1,1,0,spacy,27899667
jbrowse,1,0,1,v2,27899667
a large-scale update on its 20th anniversary,1,1,0,spacy,27899668
swiss-model repository,1,1,1,both,27899672
scdb,1,1,1,both,32487193
plant alternative splicing,1,0,1,v2,26391769
coriander genomics database,1,1,1,both,32257241
mapi,1,1,1,both,23311574
small rna-seq portal for analysis of sequencing,1,1,0,spacy,29733404
cncrnadb,1,1,1,both,33010163
utobind,1,0,1,v2,22753780
automatic extraction of protein-ligand-binding affinity data from biological literature,1,1,0,spacy,22753780
autobind,1,1,1,both,22753780
consrm,1,1,1,both,33993206
big-fam,1,0,1,v2,33010170
biosynthetic gene cluster families,1,1,0,spacy,33010170
gene cluster families,1,1,0,spacy,33010170
rmdisease,1,1,1,both,33010174
a database of genetic variants that affect rna modifications,1,1,0,spacy,33010174
addo,1,1,1,both,31764991
ddo,1,0,1,v2,31764991
cancerimmunityqtl,1,1,1,both,33010176
oritfinder,1,1,1,both,29733379
oritdb,1,1,1,both,29733379
t4cp,1,1,0,spacy,29733379
probabilistic bounded linear spatial temporal logic,1,1,0,spacy,25440773
mudi,1,0,1,v2,25440773
intmap,1,1,1,both,29733382
mutsplicedb,1,1,1,both,33600011
pemtb,1,1,1,both,28914198
h-invitational database,1,1,1,both,23245335
h-epd,1,0,1,v2,23245335
extended protein database,1,1,0,spacy,23245335
h-inv extended protein database,1,0,1,v2,23245335
dbdiarrhea,1,1,1,both,22917656
ceptre,1,0,1,v2,31601176
sceptre,1,1,1,both,31601176
structural complexes of epitope-receptor,1,1,1,both,31601176
an online database of protacs,1,1,0,spacy,33010159
protac-db,1,1,1,both,33010159
snptrack™,1,0,1,v2,23245293
rite,1,1,1,both,26194356
molstack-i,1,0,1,v2,28815771
isimp,1,1,1,both,24850848
ioservices,1,0,1,v2,24064416
bioservices,1,1,1,both,24064416
c2map,1,1,0,spacy,26423722
a connectivity map database to enable identification of novel drug repositioning candidates,1,1,0,spacy,26423722
zbit,1,1,1,both,26882475
pickles,1,1,1,both,29077937
crispr knockout,1,1,0,spacy,29077937
lncrnasnp,1,1,1,both,29077939
lncrnasnp2,1,0,1,v2,29077939
rite-db,1,1,1,both,26194356
rice te database,1,1,1,both,26194356
rite-db)--a,1,0,1,v2,26194356
snptrack,1,1,1,both,23245293
au-rich element database,1,1,1,both,29077946
ared-plus,1,1,1,both,29077946
scgid,1,1,1,both,31764940
http://www.github.com/amsesk/scgid,1,1,0,spacy,31764940
addictgene,1,1,1,both,34025933
mycotrap-db,1,1,1,both,34025934
sia,1,1,1,both,30552534
scalable interoperable annotation server,1,1,1,both,30552534
agpase,1,1,0,spacy,28848598
hugo committee on ethics,1,1,0,spacy,31142362
jmotu,1,1,1,both,21541350
a database of functional genetic screens spanning multiple phenotypes,1,1,0,spacy,33010154
crisp-view,1,1,1,both,33010154
https://www.lisanwanglab.org/spar,1,1,0,spacy,29733404
spar,1,1,1,both,29733404
molstack-interactive visualization tool for presentation,1,1,0,spacy,28815771
small rna-seq portal for analysis of sequencing experiments,1,0,1,v2,29733404
itap,1,1,1,both,26653323
transcriptomics and phenotype,1,0,1,v2,26653323
volcanoser,1,1,1,both,33239692
ccmrd,1,1,1,both,32125579
complex carbohydrates magnetic resonance database,1,1,1,both,32125579
international consortium of orthopaedic registries,1,1,0,spacy,22262417
atabase of human missense variants,1,0,1,v2,22491796
msv3d,1,1,1,both,22491796
database of human missense variants mapped to 3d protein structure,1,1,0,spacy,22491796
database of single nucleotide polymorphism,1,1,0,spacy,22491796
database of human missense variants,1,1,0,spacy,22491796
dietary microrna database,1,1,1,both,26030752
dietary microrna databases,1,1,1,both,26030752
https://trtcrd.github.io/slim/,1,1,0,spacy,30782112
slim,1,1,1,both,30782112
eeglab,1,1,1,both,32289453
nsgportal,1,0,1,v2,32289453
nsg,1,0,1,v2,32289453
neuroscience gateway,1,0,1,v2,32289453
