entity_name,total_papers,spacy_papers,v2_papers,source,pmids
globtherm,1,1,1,both,29533392
hcolondb,1,1,1,both,30614735
human colon cancer database,1,1,1,both,30614735
ecori,1,1,0,spacy,21767393
tblastx,1,1,0,spacy,24028389
fit,1,1,0,spacy,25011440
uspto,1,1,0,spacy,29795575
a database of disease-gene associations with annotated relationships among genes,1,1,0,spacy,28812536
phenotype driven ranking,1,1,1,both,28812537
ingenuity variant analysis,1,1,0,spacy,28812537
pdr,1,0,1,v2,28812537
ncrna-screen,1,0,1,v2,28583068
lncrna-screen,1,0,1,v2,28583068
eukaryotic common ancestor,1,0,1,v2,26649755
next generation of smart lipid nanoparticles? cubosomes,1,1,0,spacy,29926520
oswaldo cruz foundation,1,1,0,spacy,30942316
ass,1,0,1,v2,25764973
genome annotation based on species similarity,1,1,0,spacy,25764973
enome annotation based on species similarity,1,0,1,v2,25764973
gass,1,1,1,both,25764973
graphene oxide,1,1,0,spacy,30549101
http://nijingchao.github.io/crstar/,1,1,0,spacy,27829360
md)-informed,1,1,0,spacy,33956981
pubmedqa,1,1,0,spacy,33956981
pubmed,1,0,1,v2,29893755
linclust,1,0,1,v2,29959318
ghostx,1,0,1,v2,28451968
tool for functional annotation of metagenomic data,1,1,0,spacy,28451968
mammoth,1,1,1,both,29172865
mathematical models of,1,0,1,v2,29172865
profunc,1,1,1,both,28451973
profunc function prediction server,1,1,0,spacy,28451973
transcription factor activity based relevance network,1,0,1,v2,21668997
gtrnetwork,1,1,1,both,21668997
trnetwork,1,0,1,v2,21668997
flybase 101--t,1,0,1,v2,22127867
cas13,1,1,0,spacy,33203452
cophosk,1,0,1,v2,30811403
based hidden key molecule miner,1,0,1,v2,22979956
hospital universitario clínico san cecilio,1,1,0,spacy,33170789
bigg models,1,0,1,v2,31696234
non-redundant protein database constructed from the proteins encoded by these assemblies now exceeds 1 billion sequences,1,1,0,spacy,31696235
mgnify,1,1,1,both,31696235
database of multiple target ligands,1,1,0,spacy,28878188
cssl,1,1,0,spacy,30483819
automated anatomic labeling architecture for content discovery in medical imaging repositories,1,1,0,spacy,29959536
y-str poland,1,0,1,v2,22390128
y-str poland--a,1,0,1,v2,22390128
nethike,1,1,1,both,22979956
covidgr-1.0,1,0,1,v2,33170789
network-based hidden key molecule miner,1,1,0,spacy,22979956
mln,1,0,1,v2,24028533
android app field book,1,1,0,spacy,34415997
breeding information management system,1,1,1,both,34415997
bims,1,1,1,both,34415997
pulse crop database,1,1,0,spacy,34415997
genome database for vaccinium,1,1,0,spacy,34415997
masymos,1,0,1,v2,29992320
masymos.,1,1,0,spacy,29992320
covidgr,1,1,1,both,33170789
sdnet,1,1,0,spacy,33170789
lung imaging database consortium and image database resource initiative,1,1,0,spacy,25601306
lanceletdb,1,1,1,both,31106360
and image database resource initiative,1,1,0,spacy,25601306
lung image database consortium,1,1,0,spacy,25601306
alientoma,1,0,1,v2,34940189
clustered regulatory interspaced short palindromic repeats,1,1,0,spacy,30811422
an open-access database repository for metabolomics data,1,1,0,spacy,27010336
tox-database.net,1,1,1,both,22947121
database.net,1,0,1,v2,22947121
recombination-assisted multifunctional dna assembly platform,1,0,1,v2,21603635
rmdap,1,1,1,both,21603635
an integrated genome database for lancelet,1,1,0,spacy,31106360
cmar,1,1,0,spacy,23176548
microrna expression and sequence analysis database,1,1,0,spacy,21177657
mesadb,1,1,1,both,21177657
transmembrane protein helix-packing database,1,1,1,both,21177659
http://bio-cluster.iis.sinica.edu.tw/tmpad,1,1,0,spacy,21177659
isb,1,0,1,v2,23110974
cgis,1,1,1,both,29697362
case,1,0,1,v2,31597919
continuously annotated signals of emotion,1,1,1,both,31597919
timbal,1,1,1,both,23766369
mind-healthcare,1,0,1,v2,32155235
xlinkdb,1,1,1,both,31270507
equence-based protein partners search,1,0,1,v2,22292078
spps,1,1,1,both,22292078
exo-mfa,1,0,1,v2,31893376
quantifying metabolic transfer mediated by extracellular vesicles using exo-mfa,1,1,0,spacy,31893376
deepg4,1,1,1,both,34383754
eepg4,1,0,1,v2,34383754
posttranslational modifications in proteins,1,1,0,spacy,33826699
maxent,1,1,0,spacy,33400719
phabit,1,0,1,v2,32745361
element reactions database,1,1,0,spacy,32876441
relativistic ab initio geometries and energies for actinide compounds,1,1,0,spacy,32876441
herdb,1,0,1,v2,32876441
heavy-element reactions database,1,0,1,v2,32876441
megnet,1,1,1,both,22161324
ngspe,1,1,1,both,23930810
indian exome database,1,0,1,v2,30615482
index-db,1,1,1,both,30615482
indian exome reference database,1,1,1,both,30615482
microcrystal electron diffraction,1,1,0,spacy,33368009
plncpro,1,0,1,v2,31893451
plant long noncoding rna prediction by random forests,1,0,1,v2,31893451
a web resource for dendrimer pharmacokinetics investigation and prediction,1,1,0,spacy,31664080
dendpoint,1,1,1,both,31664080
environmental protection agency,1,1,0,spacy,32843641
pgsb/mips plant genome information resources and concepts for the analysis of complex grass genomes,1,1,0,spacy,26519405
niconsig,1,0,1,v2,31631213
uasol,1,0,1,v2,31467361
cocktail party effect,1,1,0,spacy,33335098
bern cocktail party,1,1,1,both,33335098
bcp,1,0,1,v2,33335098
duplicated gene database,1,1,1,both,23209799
duplicated genes database,1,1,1,both,23209799
dgd,1,1,1,both,23209799
metidb,1,1,1,both,23930710
c15orf57,1,1,0,spacy,33859415
tmem189,1,0,1,v2,33859415
ricecyc,1,1,0,spacy,26519401
uniconsig,1,0,1,v2,31631213
tool for plant genomics,1,1,0,spacy,26519402
plant ontology,1,1,1,both,26519402
po,1,0,1,v2,26519402
ensembl plants,1,0,1,v2,26519403
nsembl plants,1,0,1,v2,26519403
integrating tools for visualizing,1,1,0,spacy,26519403
genome conformation as an integrator of multi-omic data,1,1,0,spacy,27895661
the maize genetics and genomics database,1,1,0,spacy,26519406
maize genetics and genomics database,1,0,1,v2,26519406
optimization of hairy root transformation for the functional genomics in chickpea,1,1,0,spacy,31893457
wimpiblast,1,0,1,v2,24979410
mpiblast,1,1,1,both,24979410
colorscan,1,1,1,both,32647203
chromosome human proteome project,1,1,0,spacy,23701512
identification of novel cryptic multifunctional antimicrobial peptides,1,1,0,spacy,30124040
algan,1,0,1,v2,30287881
stimulated brillouin scattering,1,1,0,spacy,30287881
brillouin,1,0,1,v2,30287881
highly efficient sensor platform using simply manufactured nanodot patterned substrates,1,1,0,spacy,26290188
pdb2graph,1,0,1,v2,27043857
rehh,1,0,1,v2,27863062
aarhus neuromodulation database,1,1,1,both,22882331
gaze_biosigner,1,1,0,spacy,26912804
extracellular matrix interaction database,1,1,0,spacy,33794052
genegazer,1,1,1,both,26912804
enegazer,1,0,1,v2,26912804
gazer_biosigner,1,1,0,spacy,26912804
a toolkit integrating two pipelines for personalized profiling and biosignature identification,1,1,0,spacy,26912804
camsec,1,1,1,both,27437094
consortium of alternative methods for safety evaluation of cosmetics,1,1,0,spacy,27437094
taxoner,1,0,1,v2,25077800
teaas,1,1,1,both,34154536
oftcon,1,0,1,v2,34121770
building protein-protein and protein-glycosaminoglycan interaction networks using,1,1,0,spacy,33794052
inavigator,1,1,0,spacy,33794052
sisatbase,1,1,1,both,28878802
pubmlst.org/neisseria,1,1,0,spacy,30877669
brain volume database,1,0,1,v2,21931990
ibvd,1,1,1,both,21931990
internet brain volume database,1,1,1,both,21931990
a new standard vocabulary for chemotherapy regimen representation in the omop common data model,1,1,0,spacy,31238109
athena,1,0,1,v2,31238109
hemonc,1,1,1,both,31238109
plana,1,1,1,both,34318308
planarian anatomy ontology,1,1,1,both,34318308
planarian anatomy gene expression database,1,1,0,spacy,34318308
iaic,1,1,0,spacy,22751211
human proteome organization-proteomics standards initiative,1,1,0,spacy,33794052
aip,1,0,1,v2,22751211
enome,1,0,1,v2,26945524
s-wgrh,1,0,1,v2,26945524
scn1lab,1,1,0,spacy,27305978
uk veterinary immunological toolbox website,1,1,0,spacy,32548865
uk immunological toolbox,1,0,1,v2,32548865
iologer,1,0,1,v2,32581636
biologer,1,0,1,v2,32581636
darkfood,1,1,0,spacy,32581637
conceptual model-based systems biology,1,1,0,spacy,23308089
cream,1,1,1,both,33335093
pki,1,1,0,spacy,32679723
qmachine,1,1,1,both,24913605
genome-wide annotation of variants,1,0,1,v2,24487584
gwava,1,0,1,v2,24487584
accessing public compound databases with knime,1,1,0,spacy,31368867
gwips,1,0,1,v2,29927076
iz,1,0,1,v2,29927076
automated internal classification of beadless chinese zhuji freshwater pearls based on optical coherence tomography images,1,1,0,spacy,27666087
ocins,1,1,1,both,32974523
discovery environment and atmosphere platforms are connected together through the,1,1,0,spacy,28518075
kpsc,1,1,0,spacy,33826492
qm,1,0,1,v2,24913605
nbrp-rice,1,0,1,v2,34776736
sweet cherry atlas database,1,1,0,spacy,34842310
behavior research methods,1,1,0,spacy,33269445
mblinhibitors.com,1,1,1,both,32188106
mblinhibitors,1,0,1,v2,32188106
coral trait database,1,0,1,v2,29206222
sdata.2016.17,1,1,0,spacy,29206222
lotus japonicus genetic,1,1,0,spacy,29927119
drisee,1,1,1,both,22685393
gene toolkit implicated in functional sex in sparidae hermaphrodites,1,1,0,spacy,30713551
nbrp,1,0,1,v2,34776736
opinionkb,1,1,1,both,25962135
memprotmd,1,1,1,both,30418645
affi-bams,1,0,1,v2,32188029
a database of bovine milk proteins,1,1,0,spacy,31958638
bomiprot,1,1,1,both,31958638
grape-rna,1,1,1,both,32188014
a structural database of small molecule-transcription factor complexes,1,1,0,spacy,27010673
sm-tf,1,0,1,v2,27010673
qm7-x,1,0,1,v2,33531509
tees,1,1,1,both,26551925
turku event extraction system,1,1,0,spacy,26551925
zikavr,1,1,1,both,27633273
erk1,1,1,0,spacy,32188029
detection of unknown amino acid substitutions using error-tolerant database search,1,1,0,spacy,26519182
matrix assisted laser desorption ionization mass spectrometry,1,1,0,spacy,32188029
ams,1,0,1,v2,32188029
affinity-bead assisted mass spectrometry,1,1,0,spacy,32188029
4ebp1,1,1,0,spacy,32188029
genome wide association studies,1,1,0,spacy,26158728
signatures database,1,0,1,v2,26158728
heterogeneous network edge prediction,1,1,0,spacy,26158728
immune epitope database to study autoimmune epitope data related to alopecia areata,1,1,0,spacy,26551944
statistical method for integrative platform analysis,1,1,0,spacy,26519179
metsummarizer,1,1,1,both,33859284
accurate excited-state geometries,1,1,0,spacy,29140697
pkidb,1,1,1,both,32679723
toolbox for protein structure prediction,1,1,0,spacy,26519323
promex,1,1,1,both,22685450
dog genome,1,0,1,v2,33400590
reconstructing genotypes in private genomic databases from genetic risk scores,1,1,0,spacy,33400590
cornell dog genome database,1,1,0,spacy,33400590
mammalian body fluid and tissue metabolomes are greatly influenced by the microbiota,1,1,0,spacy,25929487
iprox,1,1,1,both,24717071
pygaze,1,1,1,both,24258321
eyelink,1,1,0,spacy,24258321
splicingviewer,1,1,1,both,22226708
intfold2-ts,1,0,1,v2,26519323
mgrb,1,1,1,both,30353151
intfold,1,1,1,both,26519323
gsaq,1,0,1,v2,29402907
image harvest,1,0,1,v2,27141917
ih,1,0,1,v2,27141917
harvest,1,0,1,v2,27141917
x-ray crystallization high-throughput integrated platform,1,0,1,v2,21636893
x-chip,1,0,1,v2,21636893
fcfp)-type,1,1,0,spacy,25995041
comparative assessment of protein kinase inhibitors in public databases and in,1,1,0,spacy,32679723
medical genome reference bank,1,1,1,both,30353151
afromoths,1,0,1,v2,34187007
development of antimicrobial peptide prediction tool for aquaculture industries,1,1,0,spacy,27141850
head and neck cancer database,1,1,1,both,31139565
modular protein-dna hybrid nanostructures as a drug delivery platform,1,1,0,spacy,32057052
dna nanostructures,1,0,1,v2,32057052
actdes,1,1,1,both,33433310
principles of large-scale evidence generation and evaluation across a network of databases,1,1,0,spacy,32909033
legend,1,1,1,both,32909033
generation,1,0,1,v2,32909033
evaluation across,1,0,1,v2,32909033
dr.,1,1,0,spacy,22652650
hncdb,1,1,1,both,31139565
web-based dna vaccine,1,1,0,spacy,27076334
http://msgene.bioinfo-minzhao.org/,1,1,0,spacy,26486520
pintk,1,1,0,spacy,24848109
pinth,1,0,1,v2,24848109
lowernet,1,0,1,v2,25667314
a gene expression correlation network for anther and pollen development,1,1,0,spacy,25667314
http://www.cpib.ac.uk/anther,1,1,0,spacy,25667314
flowernet,1,1,1,both,25667314
cell death proteomics database,1,1,1,both,23537399
cell death proteomics,1,0,1,v2,23537399
msgene,1,1,1,both,26486520
european eel anguilla,1,1,0,spacy,21374055
iouser,1,0,1,v2,23635042
riboi,1,1,1,both,30877740
http://tiny.cc/kyoto_collection_ebook,1,1,0,spacy,29663673
iuucd,1,1,0,spacy,29106644
uucd,1,1,1,both,29106644
iuucd 2.0,1,0,1,v2,29106644
section on great apes,1,1,0,spacy,33169878
a.p.e.s,1,0,1,v2,33169878
european food information resource,1,1,0,spacy,25469406
fcdb,1,1,0,spacy,25469406
clustered regularly interspaced short palindromic repeats,1,1,0,spacy,34611682
mgca,1,1,1,both,33923556
expanding toolkit of translating ribosome affinity purification,1,1,0,spacy,29237735
spektraris,1,0,1,v2,25534952
spektraris-nmr,1,0,1,v2,25534952
tadb2.0,1,1,1,both,29106666
tadb,1,0,1,v2,29106666
tadb2,1,0,1,v2,29106666
tafinder,1,0,1,v2,29106666
microbiomedb,1,1,1,both,29106667
webulous,1,0,1,v2,27042287
uniprotkb.d,1,0,1,v2,28025334
caspneurod,1,1,1,both,28025335
caspdb.sanfordburnham.org/caspneurod.php,1,1,0,spacy,28025335
gc2,1,0,1,v2,29204945
drug design data resource,1,1,1,both,29204945
d3r,1,0,1,v2,29204945
paleodeepdive,1,0,1,v2,25436610
encyclopedia of rare disease annotations for,1,1,0,spacy,29106618
encyclopedia of rare disease annotations for precision medicine,1,1,1,both,29106618
ryzagenome,1,0,1,v2,33661371
oryzagenome2.1,1,0,1,v2,33661371
oryzagenome,1,1,1,both,33661371
maker2,1,1,1,both,22192575
trogossitidae,1,1,0,spacy,24453569
pseudomonas aeruginosametabolome database,1,1,1,both,29106626
pambd,1,1,1,both,29106626
a comprehensive database and computational tool for analysis of protein-peptide interactions,1,1,0,spacy,23896518
sequery,1,1,1,both,31236561
pepbind,1,1,1,both,23896518
peptide binding protein database,1,1,1,both,23896518
translatomedb,1,1,1,both,29106630
tcmid 2,1,0,1,v2,29106634
ecbc,1,1,0,spacy,26714571
pathosphere.org,1,0,1,v2,26714571
pathosphere,1,0,1,v2,26714571
edgewood chemical biological center,1,1,0,spacy,26714571
an interactive graph database for visualizing the gpcr superfamily,1,1,0,spacy,31236561
biomarts,1,1,0,spacy,21930503
multifunctional database for grapevine breeding and genetics,1,1,0,spacy,32416265
vitisgdb,1,1,1,both,32416265
oncoarray,1,1,1,both,27697780
hotpoint,1,1,0,spacy,22258275
0.482 in alanine scanning energetics database,1,1,0,spacy,22258275
varver,1,0,1,v2,27796069
variation in vertebrates,1,0,1,v2,27796069
(variation in vertebrates,1,1,0,spacy,27796069
ccsd,1,1,0,spacy,22225511
mp2.x/6,1,1,0,spacy,22225511
smq,1,1,0,spacy,22225511
pm6,1,1,0,spacy,22225511
more sustainable platform for carbon-nitrogen bond formation,1,1,0,spacy,28648054
a web-based tool to support manual annotation of intact glycopeptide ms spectra,1,1,0,spacy,28975713
jspsych,1,1,1,both,24683129
cancer radiosensitivity regulation factors database,1,1,1,both,29860480
dbcrsr,1,1,1,both,29860480
dbcrsr/.,1,1,0,spacy,29860480
qsrr,1,1,0,spacy,30352003
characteristics,1,0,1,v2,30352003
bam,1,0,1,v2,27861637
high-performance framework for ngs data preprocessing tools,1,1,0,spacy,27861637
sam2bam,1,1,1,both,27861637
foldef,1,1,0,spacy,22258275
epsweetener,1,0,1,v2,28975713
central portal,1,0,1,v2,21930507
appleak,1,1,1,both,31007293
biomart central portal,1,1,1,both,21930507
green economy progress,1,1,0,spacy,33268260
camelyon,1,1,0,spacy,29860392
ldmn,1,0,1,v2,31760947
fldmn,1,0,1,v2,31760947
ts-goea,1,0,1,v2,31760951
goea.<h4,1,1,0,spacy,31760951
oea,1,0,1,v2,31760951
goea,1,0,1,v2,31760951
gene ontology normal usage tracking system,1,1,0,spacy,34710081
http://glycoproteome.expasy.org/pepsweetener/app/,1,1,0,spacy,28975713
a2mdb,1,1,1,both,28779078
http://www.iictindia.org/a2mdb,1,1,0,spacy,28779078
aspergillus secondary metabolite database,1,1,1,both,28779078
aspergillus secondary metabolites database,1,1,1,both,28779078
unifrac,1,0,1,v2,27632205
bioid,1,1,0,spacy,29991506
a database of cysteine s-nitrosylation,1,1,0,spacy,22782549
automated reconstruction of a prototypic 4d,1,1,0,spacy,24945246
pepsweetener,1,1,1,both,28975713
eram,1,1,1,both,29106618
kyoto collection in education and research,1,1,0,spacy,29663673
biouser,1,1,1,both,23635042
dr. hideo nishimura,1,1,0,spacy,29663673
try-a,1,0,1,v2,31891658
mollusk,1,0,1,v2,24125643
misaki marine biological station,1,1,0,spacy,24125643
human liver disease ontology,1,1,0,spacy,23601370
iveratlas,1,0,1,v2,23601370
liveratlas,1,1,1,both,23601370
vpodc,1,1,1,both,31629530
department of veterans affairs,1,1,0,spacy,31629530
sweetlead,1,1,1,both,24223973
an in silico database of approved drugs,1,1,0,spacy,24223973
mg,1,0,1,v2,24060134
gliome,1,1,1,both,32743661
secretomep,1,1,0,spacy,32743661
isstox,1,0,1,v2,23470317
slovenian food composition database,1,1,0,spacy,23601397
ogo,1,0,1,v2,21864715
skyline,1,0,1,v2,22454539
context-aware knowledge retrieval,1,1,0,spacy,23077131
medusa,1,0,1,v2,25010449
edusa,1,0,1,v2,25010449
compound collection,1,0,1,v2,30155031
swat,1,0,1,v2,31695048
up,1,0,1,v2,31695048
toxdbscan,1,0,1,v2,25338045
kmd,1,1,1,both,22323337
diracbuilder,1,1,0,spacy,26386548
bioingine,1,1,0,spacy,26386548
maximizing cloud resource utilization and performance improvement using parallel execution strategies,1,1,0,spacy,30417014
plant chromatin state database,1,1,1,both,29040761
pcsd,1,1,1,both,29040761
syns,1,1,1,both,28287103
southampton-york natural scenes,1,1,1,both,28287103
global standardised marine taxon reference image database,1,0,1,v2,31891586
smartar-id,1,0,1,v2,31891586
korean mutation database,1,1,1,both,22323337
zbit,1,1,0,spacy,25338045
large-scale release of campylobacter draft genomes,1,1,0,spacy,28057746
presto-tango,1,0,1,v2,25895059
presto,1,1,0,spacy,25895059
resto-tango,1,0,1,v2,25895059
gpcrome,1,1,0,spacy,25895059
global landslide catalog,1,1,0,spacy,31269035
open online landslide repository,1,0,1,v2,31269035
coolr,1,1,1,both,31269035
cooperative open online landslide repository,1,1,1,both,31269035
comrad.<h4,1,1,0,spacy,26124572
comradmpi/.,1,1,0,spacy,26124572
qtlizer,1,0,1,v2,33235230
aspedia,1,1,1,both,29106599
m-csa,1,0,1,v2,29106569
parkinson's disease sequencing browser,1,1,1,both,33497488
parkinson's disease dna variant browser,1,1,1,both,33497488
